Déplacement en Z corrigé (µm)	Effort normal (mN)
52,017623	-0,010383
52,072556	-0,0212
52,131056	-0,0212
52,192855	-0,010383
52,251087	0,011249
52,296123	-0,010383
52,357653	0,011249
52,409018	-0,010383
52,457084	-0,010383
52,50515	-0,010383
52,556515	-0,032016
52,604581	-0,0212
52,645781	-0,042832
52,68698	-0,053648
52,738345	-0,032016
52,786411	-0,053648
52,831178	-0,0212
52,882543	-0,0212
52,92731	-0,032016
52,972077	-0,032016
53,030309	-0,0212
53,075076	-0,032016
53,130009	-0,010383
53,181642	-0,010383
53,250039	-0,010383
53,301942	0,000433
53,360173	-0,0212
53,421704	-0,010383
53,480204	0,000433
53,534868	-0,010383
53,586502	-0,010383
53,637867	-0,0212
53,692799	-0,0212
53,740865	-0,0212
53,79223	-0,032016
53,836997	-0,0212
53,881765	-0,0212
53,93313	-0,042832
53,977628	-0,0212
54,008931	-0,0212
54,053429	-0,0212
54,104794	-0,010383
54,15286	-0,0212
54,190761	0,011249
54,232229	0,000433
54,286893	0,011249
54,328361	0,022065
54,389891	-0,010383
54,444824	-0,0212
54,49289	-0,010383
54,561287	-0,010383
54,612921	-0,010383
54,674451	-0,010383
54,725816	-0,0212
54,781017	-0,0212
54,842548	-0,010383
54,887584	-0,0212
54,942516	-0,010383
55,000748	-0,010383
55,055681	0,000433
55,100448	0,000433
55,151813	0,000433
55,193281	0,000433
55,241347	0,011249
55,282546	0,011249
55,320447	0,000433
55,368244	0,022065
55,406145	0,000433
55,444045	0,000433
55,488544	-0,010383
55,529743	-0,0212
55,581108	-0,053648
55,622308	0,000433
55,670374	-0,0212
55,721739	-0,042832
55,773372	-0,032016
55,828305	-0,0212
55,896702	-0,032016
55,945037	-0,010383
56,006836	0,000433
56,068635	0,000433
56,120269	-0,010383
56,185367	0,000433
56,230403	0,011249
56,288634	0,011249
56,347135	0,022065
56,398768	0,011249
56,456731	0,011249
56,508096	0,022065
56,55973	0,011249
56,600929	0,000433
56,642129	0,011249
56,690195	-0,010383
56,734693	-0,010383
56,775893	-0,010383
56,806927	-0,010383
56,851425	0,011249
56,882459	-0,010383
56,923658	-0,010383
56,961559	0,011249
57,009625	-0,010383
57,057691	0,011249
57,09889	0,000433
57,136791	0,032881
57,191724	0,032881
57,243089	0,011249
57,291423	0,011249
57,346087	0,032881
57,407886	0,000433
57,466118	0,011249
57,52435	-0,010383
57,589179	0,011249
57,634483	-0,010383
57,702881	0,011249
57,764411	-0,032016
57,809178	-0,010383
57,867678	-0,032016
57,919043	-0,010383
57,967378	-0,032016
58,012145	-0,010383
58,060211	-0,010383
58,111576	0,011249
58,156343	0,000433
58,201111	0,022065
58,24231	-0,010383
58,287077	0,000433
58,331575	0,011249
58,372775	0,000433
58,417542	0,011249
58,46204	0,000433
58,513405	-0,0212
58,551306	-0,0212
58,60597	-0,032016
58,654036	-0,0212
58,708968	-0,032016
58,757035	-0,032016
58,805369	0,000433
58,8669	-0,010383
58,921832	-0,010383
58,977034	0,000433
59,031698	0,011249
59,080032	0,000433
59,138264	0,011249
59,1833	0,000433
59,231366	0,043697
59,28603	0,022065
59,334096	0,011249
59,382431	0,011249
59,433527	0,000433
59,478294	0,000433
59,526091	0,011249
59,567559	-0,0212
59,622223	-0,010383
59,656825	-0,010383
59,704353	-0,010383
59,732089	-0,032016
59,779886	-0,032016
59,821354	-0,0212
59,876018	-0,0212
59,91062	-0,0212
59,951819	-0,032016
59,993287	-0,010383
60,058385	0,000433
60,099854	0,000433
60,164683	0,011249
60,216317	-0,010383
60,281683	0,000433
60,346782	0,000433
60,398415	0,000433
60,47038	-0,0212
60,538777	-0,0212
60,600576	-0,010383
60,665674	-0,0212
60,731041	-0,0212
60,789273	-0,032016
60,851072	-0,032016
60,896108	-0,010383
60,954339	-0,0212
60,995539	-0,010383
61,033439	0,000433
61,07134	-0,010383
61,115838	0,000433
61,153739	0,011249
61,191371	0,000433
61,212508	0,000433
61,253439	0,000433
61,29107	0,000433
61,339136	0,011249
61,383635	-0,010383
61,424834	-0,032016
61,462735	-0,010383
61,520698	-0,0212
61,572331	-0,053648
61,627264	-0,042832
61,682197	-0,042832
61,743727	-0,032016
61,805526	-0,0212
61,864026	-0,0212
61,925826	-0,032016
61,980758	-0,010383
62,052723	-0,010383
62,101058	-0,010383
62,152691	-0,010383
62,214491	0,011249
62,272991	-0,010383
62,334521	0,000433
62,379289	-0,010383
62,434221	-0,010383
62,489154	-0,0212
62,543818	-0,0212
62,585017	0,000433
62,629784	-0,032016
62,681149	-0,042832
62,736082	-0,032016
62,78058	-0,032016
62,828646	-0,042832
62,870114	-0,0212
62,928346	-0,032016
62,973113	-0,032016
63,011014	0,000433
63,062379	-0,010383
63,107146	-0,010383
63,151913	-0,0212
63,196411	-0,0212
63,244477	0,022065
63,285677	0,011249
63,340609	0,000433
63,385376	-0,0212
63,44004	0,000433
63,487838	-0,010383
63,536172	-0,010383
63,594404	-0,032016
63,652367	-0,032016
63,697134	-0,032016
63,7452	-0,0212
63,789967	-0,032016
63,834734	-0,0212
63,8828	-0,042832
63,927299	-0,032016
63,968767	-0,0212
64,016833	-0,032016
64,064899	-0,010383
64,119832	-0,0212
64,1613	0,000433
64,22283	-0,010383
64,274464	0,011249
64,332695	-0,0212
64,380761	0,011249
64,44586	0,011249
64,500792	-0,0212
64,549127	-0,010383
64,613956	-0,0212
64,672188	-0,010383
64,723822	-0,010383
64,778754	-0,032016
64,836986	-0,042832
64,885321	-0,0212
64,936686	0,000433
64,984752	-0,0212
65,016054	-0,0212
65,067419	0,000433
65,108619	-0,032016
65,153117	-0,010383
65,194317	0,000433
65,215454	-0,010383
65,259952	0,000433
65,304451	-0,010383
65,359114	-0,032016
65,393716	-0,010383
65,438214	-0,0212
65,48628	-0,032016
65,540944	-0,0212
65,595877	-0,053648
65,65081	-0,032016
65,702443	-0,032016
65,767541	-0,032016
65,826042	-0,032016
65,894439	-0,042832
65,952939	-0,032016
66,018306	-0,042832
66,083404	-0,0212
66,131739	-0,010383
66,196837	0,000433
66,252038	-0,010383
66,31027	0,011249
66,358605	-0,010383
66,416567	-0,010383
66,461603	-0,0212
66,509669	-0,010383
66,567632	-0,010383
66,605533	-0,010383
66,650031	-0,032016
66,687932	-0,010383
66,735998	-0,010383
66,783795	-0,010383
66,821427	-0,032016
66,856028	-0,032016
66,89063	-0,0212
66,938427	-0,010383
66,979627	-0,0212
67,021095	-0,010383
67,079058	-0,010383
67,120526	0,011249
67,17216	-0,010383
67,223525	-0,010383
67,275158	0,000433
67,340256	0,000433
67,401787	-0,010383
67,443255	0,011249
67,501487	0,011249
67,566585	0,000433
67,618218	-0,010383
67,676181	-0,0212
67,724516	0,000433
67,779449	-0,010383
67,827515	-0,0212
67,868714	-0,010383
67,920079	-0,0212
67,964846	-0,010383
68,009345	-0,010383
68,050813	0,011249
68,088713	0,011249
68,126614	-0,010383
68,177979	0,011249
68,219447	0,000433
68,274111	0,000433
68,329044	0,000433
68,380408	0,011249
68,432042	-0,010383
68,486975	-0,010383
68,548774	0,000433
68,617171	-0,010383
68,665506	-0,010383
68,727305	-0,0212
68,782238	-0,0212
68,850635	-0,042832
68,905567	-0,0212
68,950334	-0,0212
68,995102	0,000433
69,053333	-0,010383
69,104967	0,011249
69,146166	0,000433
69,187634	-0,010383
69,235432	0,011249
69,276631	0,032881
69,314532	0,011249
69,355731	0,000433
69,40023	-0,010383
69,434831	0,000433
69,476031	0,000433
69,520529	-0,0212
69,565027	-0,0212
69,616392	-0,032016
69,650994	-0,032016
69,702359	-0,053648
69,753724	-0,042832
69,805358	-0,032016
69,856723	-0,032016
69,908356	-0,042832
69,963289	-0,010383
70,011624	0,011249
70,073423	-0,0212
70,134953	0,011249
70,183288	0,022065
70,248386	0,022065
70,303319	0,011249
70,358252	0,000433
70,409885	0,000433
70,471416	-0,010383
70,526348	-0,010383
70,577982	-0,010383
70,636214	-0,0212
70,68428	-0,042832
70,735645	-0,010383
70,776844	-0,042832
70,824641	-0,0212
70,859243	-0,032016
70,900442	-0,010383
70,928177	-0,0212
70,972676	-0,010383
71,007277	-0,0212
71,051776	0,011249
71,096274	0,000433
71,137742	0,000433
71,179211	0,000433
71,240741	0,011249
71,298973	-0,0212
71,357204	-0,010383
71,408838	-0,0212
71,477504	-0,0212
71,545901	-0,032016
71,600833	-0,032016
71,665931	-0,0212
71,734597	-0,042832
71,796128	-0,042832
71,840895	-0,0212
71,892528	-0,032016
71,947461	-0,032016
71,998826	-0,0212
72,030129	-0,010383
72,071597	-0,032016
72,12956	-0,010383
72,160862	0,011249
72,198763	-0,0212
72,239962	0,000433
72,284461	0,011249
72,335826	-0,0212
72,383892	-0,0212
72,435257	-0,0212
72,483323	-0,0212
72,538255	-0,032016
72,596487	-0,010383
72,658017	-0,0212
72,70992	-0,032016
72,774749	-0,032016
72,823084	-0,0212
72,881316	-0,032016
72,92965	-0,010383
72,987882	-0,0212
73,039516	-0,032016
73,090881	-0,010383
73,12905	0,000433
73,180415	0,000433
73,228481	0,000433
73,276547	-0,010383
73,321314	-0,010383
73,37241	-0,010383
73,410311	-0,010383
73,468542	-0,010383
73,509742	-0,0212
73,561107	-0,032016
73,602306	-0,0212
73,65394	-0,032016
73,71547	-0,032016
73,763536	-0,032016
73,798138	-0,032016
73,85637	-0,042832
73,918169	-0,010383
73,969803	-0,010383
74,01457	0,000433
74,0761	-0,010383
74,131301	0,000433
74,186503	0,000433
74,244466	0,000433
74,299667	0,000433
74,358167	0,011249
74,422997	0,000433
74,477929	-0,0212
74,532862	0,000433
74,587794	0,000433
74,632293	-0,010383
74,673761	-0,0212
74,711393	-0,042832
74,762758	-0,042832
74,797091	-0,0212
74,834991	-0,032016
74,87949	-0,053648
74,907225	-0,042832
74,951723	-0,0212
74,996221	-0,042832
75,030823	-0,010383
75,068724	-0,010383
75,103057	0,000433
75,151123	-0,010383
75,209354	-0,010383
75,264287	0,000433
75,312353	-0,010383
75,367285	-0,0212
75,435951	-0,0212
75,507916	-0,0212
75,573014	-0,010383
75,638381	-0,0212
75,710346	-0,0212
75,772145	-0,0212
75,840811	-0,053648
75,90261	-0,0212
75,967708	-0,0212
76,005877	-0,010383
76,06081	-0,0212
76,112443	-0,010383
76,163808	-0,0212
76,201709	0,000433
76,242908	0,000433
76,290974	0,022065
76,332174	0,011249
76,370074	0,022065
76,407706	-0,032016
76,448637	-0,032016
76,483239	-0,0212
76,524438	-0,042832
76,568936	-0,042832
76,613435	-0,042832
76,654366	-0,053648
76,695565	-0,064464
76,737033	-0,053648
76,795265	-0,042832
76,849929	-0,053648
76,894696	-0,0212
76,949897	-0,0212
77,018294	-0,0212
77,06333	-0,0212
77,118263	-0,010383
77,18363	-0,010383
77,241861	-0,0212
77,30366	0,011249
77,355294	-0,010383
77,420392	0,000433
77,478624	-0,0212
77,533556	-0,0212
77,581622	-0,0212
77,633256	-0,032016
77,684621	-0,032016
77,732687	-0,032016
77,773886	-0,0212
77,831849	-0,042832
77,856285	-0,042832
77,897485	-0,0212
77,935385	-0,010383
77,973017	-0,032016
78,004051	0,000433
78,055416	-0,0212
78,090018	-0,010383
78,138084	-0,0212
78,172685	-0,010383
78,22405	0,011249
78,275684	0,011249
78,340245	-0,0212
78,395177	-0,010383
78,446811	-0,010383
78,508341	-0,0212
78,563274	-0,0212
78,618207	-0,0212
78,676438	-0,0212
78,73467	-0,042832
78,786303	-0,032016
78,831071	-0,0212
78,889302	-0,0212
78,934338	-0,0212
78,982404	-0,010383
79,03047	0,000433
79,07167	-0,010383
79,10957	0,011249
79,157636	-0,010383
79,209001	-0,010383
79,233437	0,022065
79,281235	-0,010383
79,312269	-0,010383
79,366932	0,000433
79,414998	0,000433
79,449331	-0,0212
79,500696	0,000433
79,548762	-0,0212
79,603695	-0,010383
79,655329	-0,0212
79,716859	-0,042832
79,764925	-0,010383
79,820127	-0,042832
79,878627	-0,0212
79,940157	-0,0212
79,99206	0,000433
80,067323	0,000433
80,125824	0,000433
80,184055	0,000433
80,242555	0,022065
80,297757	0,011249
80,352689	0,022065
80,410652	0,000433
80,455419	-0,010383
80,510352	-0,032016
80,55485	-0,0212
80,59605	-0,0212
80,637249	-0,0212
80,678449	-0,0212
80,719379	-0,032016
80,75728	-0,032016
80,795181	-0,042832
80,829513	-0,010383
80,863846	-0,0212
80,908613	-0,0212
80,946514	-0,0212
80,997879	0,011249
81,039347	0,000433
81,100878	0,000433
81,162677	0,000433
81,214579	0,000433
81,279409	0,000433
81,348074	0,011249
81,406575	0,011249
81,47524	-0,010383
81,550504	-0,0212
81,612572	-0,010383
81,680969	-0,032016
81,732603	-0,010383
81,790834	-0,010383
81,859231	-0,0212
81,897401	-0,032016
81,948497	-0,0212
81,983098	-0,010383
82,024298	0,011249
82,052033	0,022065
82,086366	0,011249
82,113832	0,011249
82,141298	0,000433
82,162167	-0,010383
82,199799	0,011249
82,230833	0,011249
82,27863	-0,010383
82,323128	0,000433
82,370926	-0,0212
82,415693	-0,0212
82,470625	-0,0212
82,525558	-0,010383
82,580491	-0,032016
82,645589	-0,0212
82,707388	-0,0212
82,765619	-0,0212
82,810655	-0,032016
82,868887	-0,0212
82,937553	-0,010383
82,992485	0,000433
83,030655	0,000433
83,088886	0,000433
83,150685	0,000433
83,198751	0,022065
83,253684	-0,010383
83,308617	0,011249
83,353384	0,000433
83,408316	0,000433
83,469847	0,000433
83,528078	-0,010383
83,579712	-0,010383
83,634376	-0,032016
83,682711	-0,0212
83,737643	0,000433
83,795875	-0,010383
83,84724	-0,010383
83,898874	0,000433
83,950507	-0,010383
83,998842	0,000433
84,043609	-0,010383
84,094974	0,000433
84,14304	0,000433
84,194405	0,011249
84,238903	0,011249
84,273505	0,000433
84,314705	0,000433
84,362502	0,011249
84,400402	0,000433
84,4482	0,000433
84,489399	-0,010383
84,530599	-0,0212
84,561633	-0,0212
84,60943	-0,032016
84,64733	-0,042832
84,695397	-0,0212
84,743463	-0,032016
84,794828	-0,0212
84,839595	-0,010383
84,891228	-0,010383
84,942862	-0,0212
84,997795	-0,0212
85,052727	-0,0212
85,114526	-0,0212
85,169728	0,000433
85,234557	0,000433
85,296625	-0,0212
85,361723	-0,010383
85,423522	-0,0212
85,485322	-0,0212
85,557286	-0,010383
85,619086	-0,0212
85,687483	-0,0212
85,745983	-0,0212
85,794318	-0,042832
85,852549	-0,042832
85,907482	-0,0212
85,952249	-0,0212
85,996747	0,000433
86,034648	0,000433
86,079146	-0,010383
86,11018	-0,010383
86,137647	0,000433
86,175547	0,000433
86,20988	0,022065
86,247512	-0,010383
86,288711	0,000433
86,319745	0,022065
86,364244	-0,0212
86,405443	0,000433
86,456808	-0,0212
86,501306	-0,032016
86,549372	-0,032016
86,600737	-0,010383
86,658969	-0,032016
86,700437	-0,0212
86,765535	-0,032016
86,817169	-0,0212
86,875669	0,011249
86,937468	-0,0212
86,9957	-0,0212
87,057499	0,011249
87,119298	0,000433
87,181098	-0,010383
87,229432	-0,010383
87,291232	-0,010383
87,352762	0,000433
87,404396	0,011249
87,462627	0,000433
87,524426	-0,0212
87,569194	-0,0212
87,627425	-0,0212
87,675491	-0,0212
87,730424	-0,0212
87,785088	-0,032016
87,833154	-0,053648
87,867755	-0,010383
87,908955	-0,0212
87,95729	-0,0212
87,998489	0,000433
88,042987	-0,0212
88,07732	-0,010383
88,115221	-0,010383
88,163287	0,011249
88,204755	-0,0212
88,255851	-0,010383
88,300618	-0,010383
88,348953	-0,010383
88,417081	0,022065
88,465416	0,000433
88,52008	-0,0212
88,578312	-0,0212
88,640111	-0,010383
88,688446	-0,0212
88,749976	-0,042832
88,794743	-0,032016
88,852975	-0,032016
88,904608	-0,032016
88,942778	0,000433
89,000741	-0,0212
89,055673	-0,010383
89,086976	0,000433
89,138341	-0,010383
89,182839	-0,010383
89,224039	0,011249
89,272105	-0,010383
89,316872	0,000433
89,361639	0,000433
89,406137	0,011249
89,460801	0,000433
89,515734	0,000433
89,5638	-0,0212
89,618733	-0,0212
89,673665	-0,0212
89,731897	-0,042832
89,800294	-0,032016
89,842031	-0,0212
89,900262	-0,010383
89,955195	-0,0212
89,996663	0,000433
90,051327	0,022065
90,089227	-0,010383
90,137294	-0,010383
90,178762	-0,010383
90,229858	0,000433
90,267758	0,011249
90,308958	0,011249
90,357024	0,000433
90,388327	0,000433
90,436124	-0,010383
90,483921	-0,0212
90,525121	-0,010383
90,576754	-0,0212
90,628119	-0,032016
90,682783	-0,042832
90,72755	-0,042832
90,775616	-0,032016
90,837416	-0,042832
90,882452	-0,032016
90,937115	0,011249
90,988749	-0,010383
91,040383	0,000433
91,098614	-0,010383
91,153547	-0,0212
91,195015	-0,010383
91,263412	-0,010383
91,308179	0,000433
91,356245	-0,010383
91,401013	0,000433
91,459244	-0,010383
91,50731	-0,010383
91,561974	-0,032016
91,603173	-0,0212
91,651239	-0,032016
91,71277	-0,032016
91,757537	-0,0212
91,795438	-0,010383
91,833338	-0,0212
91,877837	-0,032016
91,905572	-0,0212
91,940173	-0,0212
91,984403	-0,010383
92,018736	0,000433
92,059935	-0,0212
92,097836	0,000433
92,135736	-0,010383
92,183802	0,000433
92,235167	0,000433
92,2901	-0,010383
92,355198	0,000433
92,41343	-0,0212
92,465063	-0,010383
92,530161	-0,0212
92,595259	-0,010383
92,660358	-0,0212
92,71529	-0,0212
92,766924	-0,0212
92,832022	-0,0212
92,883656	-0,0212
92,918526	-0,0212
92,980057	-0,010383
93,024824	0,000433
93,076189	0,000433
93,120687	0,000433
93,165454	0,000433
93,206654	-0,010383
93,258287	0,000433
93,302786	-0,0212
93,33382	-0,0212
93,385185	0,000433
93,433251	-0,042832
93,487915	-0,053648
93,532682	-0,032016
93,590913	-0,032016
93,645846	-0,0212
93,704346	-0,042832
93,762846	-0,032016
93,821078	-0,0212
93,886176	-0,0212
93,93781	0,000433
93,999609	0,000433
94,051243	-0,010383
94,109743	-0,010383
94,17814	0,011249
94,226475	-0,010383
94,284706	0,000433
94,343207	0,022065
94,391273	-0,010383
94,449504	-0,032016
94,494271	-0,0212
94,548935	-0,010383
94,593702	-0,0212
94,645067	-0,032016
94,682968	-0,042832
94,734333	-0,0212
94,775532	-0,032016
94,816732	-0,032016
94,864798	-0,042832
94,905997	-0,042832
94,954063	-0,042832
94,99883	-0,0212
95,043597	-0,032016
95,09853	-0,010383
95,153463	-0,0212
95,208395	-0,010383
95,266627	-0,0212
95,325127	-0,010383
95,393524	-0,0212
95,455323	0,000433
95,510525	0,000433
95,58552	-0,0212
95,650618	-0,0212
95,698953	-0,0212
95,760752	-0,032016
95,805519	-0,042832
95,873916	-0,0212
95,918683	-0,042832
95,96345	-0,042832
96,00465	-0,032016
96,046118	-0,032016
96,087317	-0,0212
96,131816	-0,010383
96,173015	0,000433
96,20075	-0,032016
96,248547	0,000433
96,293315	0,022065
96,327916	0,000433
96,385879	-0,010383
96,440543	-0,010383
96,48531	0,000433
96,536944	-0,010383
96,595175	-0,0212
96,653407	-0,0212
96,718505	-0,032016
96,773706	-0,032016
96,838804	-0,0212
96,893737	0,011249
96,958835	-0,0212
97,020634	-0,010383
97,075567	-0,010383
97,117035	-0,010383
97,182133	0,011249
97,223601	0,011249
97,281833	0,022065
97,3266	0,011249
97,371098	0,022065
97,408999	0,000433
97,453497	-0,010383
97,488099	0,000433
97,522432	0,000433
97,563363	-0,010383
97,604562	-0,0212
97,645762	-0,0212
97,683393	-0,042832
97,727892	-0,042832
97,755627	-0,0212
97,803424	-0,0212
97,844624	-0,042832
97,889391	-0,032016
97,944323	-0,032016
97,98909	0,011249
98,047591	-0,0212
98,099224	0,000433
98,17092	0,000433
98,222823	0,000433
98,284891	0,011249
98,353288	-0,010383
98,425252	0,011249
98,487052	0,022065
98,545552	0,011249
98,603784	-0,0212
98,662015	0,011249
98,716948	0,000433
98,768313	-0,032016
98,816379	-0,0212
98,847413	-0,0212
98,871849	-0,0212
98,916078	-0,010383
98,947112	-0,010383
98,974579	-0,0212
98,995178	-0,0212
99,022913	-0,010383
99,043513	-0,010383
99,074547	-0,0212
99,119046	-0,032016
99,156946	-0,0212
99,21161	0,000433
99,262975	-0,010383
99,314609	-0,010383
99,383274	0,000433
99,455239	0,000433
99,527204	-0,032016
99,602736	-0,0212
