Déplacement en Z corrigé (µm)	Effort normal (mN)						
173,686435	0,208102						
173,628204	0,208102						
173,573002	0,197286						
173,514502	0,18647						
173,456539	0,197286						
173,411503	0,197286						
173,353272	0,18647						
173,29504	0,18647						
173,240376	0,18647						
173,188743	0,208102						
173,147274	0,208102						
173,09261	0,208102						
173,044544	0,218918						
173,006375	0,218918						
172,958578	0,218918						
172,913811	0,208102						
172,858878	0,208102						
172,820978	0,197286						
172,779778	0,175654						
172,73831	0,18647						
172,686945	0,175654						
172,635311	0,154022						
172,594112	0,154022						
172,539179	0,154022						
172,484247	0,143205						
172,429045	0,175654						
172,370814	0,132389						
172,312582	0,154022						
172,247215	0,164838						
172,188984	0,175654						
172,147515	0,164838						
172,082686	0,18647						
172,031052	0,175654						
171,97612	0,175654						
171,93492	0,175654						
171,890153	0,175654						
171,855552	0,175654						
171,800888	0,154022						
171,762987	0,154022						
171,731953	0,143205						
171,690754	0,132389						
171,656421	0,110757						
171,61852	0,121573						
171,573753	0,121573						
171,529255	0,099941						
171,481189	0,132389						
171,436422	0,121573						
171,381489	0,121573						
171,326556	0,110757						
171,258159	0,132389						
171,203227	0,132389						
171,134561	0,164838						
171,076329	0,154022						
171,01453	0,121573						
170,959598	0,132389						
170,901097	0,154022						
170,846165	0,110757						
170,794531	0,143205						
170,746196	0,121573						
170,687965	0,089125						
170,643198	0,089125						
170,601729	0,089125						
170,56053	0,089125						
170,512464	0,067493						
170,467697	0,099941						
170,409734	0,078309						
170,374864	0,078309						
170,327066	0,078309						
170,275701	0,089125						
170,238069	0,099941						
170,200169	0,110757						
170,145505	0,089125						
170,107604	0,099941						
170,059538	0,110757						
170,011472	0,089125						
169,970273	0,110757						
169,922207	0,078309						
169,873872	0,078309						
169,818939	0,078309						
169,774172	0,067493						
169,722539	0,067493						
169,667337	0,04586						
169,609106	0,067493						
169,554173	0,056676						
169,505838	0,056676						
169,434142	0,04586						
169,382509	0,067493						
169,327576	0,067493						
169,269076	0,056676						
169,200679	0,067493						
169,145746	0,056676						
169,080917	0,067493						
169,029283	0,067493						
168,977381	0,04586						
168,919149	0,04586						
168,864485	0,056676						
168,836481	0,056676						
168,771652	0,035044						
168,730184	0,013412						
168,698881	0,002596						
168,650815	0,024228						
168,616482	0,035044						
168,568416	0,013412						
168,533815	0,013412						
168,475852	0,013412						
168,434384	-0,00822						
168,393184	0,013412						
168,351985	0,002596						
168,30062	0,013412						
168,249255	0,002596						
168,19789	0,04586						
168,156422	0,013412						
168,105057	0,002596						
168,053692	0,002596						
168,012223	0,013412						
167,95756	0,013412						
167,91939	0,024228						
167,871324	0,002596						
167,816392	0,002596						
167,771624	0,002596						
167,723558	-0,00822						
167,675224	0,002596						
167,62056	0,002596						
167,575793	-0,029853						
167,527727	-0,029853						
167,469226	-0,029853						
167,414562	-0,029853						
167,35963	-0,029853						
167,307996	-0,040669						
167,242898	-0,029853						
167,191264	-0,029853						
167,133033	-0,029853						
167,0781	-0,019036						
167,022899	-0,040669						
166,967966	-0,019036						
166,909735	-0,040669						
166,854802	-0,019036						
166,813334	-0,062301						
166,778732	-0,040669						
166,740832	-0,062301						
166,699901	-0,051485						
166,662269	-0,073117						
166,641401	-0,073117						
166,613934	-0,073117						
166,579601	-0,094749						
166,558733	-0,073117						
166,517802	-0,083933						
166,493635	-0,062301						
166,456003	-0,083933						
166,411236	-0,051485						
166,349974	-0,062301						
166,311805	-0,062301						
166,260171	-0,029853						
166,198372	-0,062301						
166,133274	-0,062301						
166,064608	-0,062301						
165,99951	-0,073117						
165,923709	-0,094749						
165,86191	-0,094749						
165,793244	-0,105565						
165,72101	-0,094749						
165,649046	-0,116381						
165,58038	-0,094749						
165,528478	-0,105565						
165,466678	-0,116381						
165,404879	-0,116381						
165,356813	-0,105565						
165,301881	-0,116381						
165,26398	-0,105565						
165,212615	-0,105565						
165,171416	-0,094749						
165,137083	-0,083933						
165,092584	-0,094749						
165,064849	-0,073117						
165,023918	-0,105565						
164,996183	-0,083933						
164,948386	-0,105565						
164,927249	-0,127198						
164,879452	-0,116381						
164,837983	-0,138014						
164,793485	-0,138014						
164,752017	-0,138014						
164,710817	-0,14883						
164,662751	-0,14883						
164,614417	-0,159646						
164,559753	-0,170462						
164,508119	-0,14883						
164,446589	-0,14883						
164,391387	-0,138014						
164,333424	-0,127198						
164,274924	-0,138014						
164,219991	-0,138014						
164,155162	-0,14883						
164,110126	-0,138014						
164,06206	-0,127198						
164,007128	-0,138014						
163,955494	-0,14883						
163,914026	-0,170462						
163,872826	-0,14883						
163,828059	-0,192094						
163,776694	-0,20291						
163,742092	-0,192094						
163,694295	-0,192094						
163,649528	-0,20291						
163,611627	-0,192094						
163,556695	-0,20291						
163,50533	-0,192094						
163,467429	-0,192094						
163,416064	-0,170462						
163,367998	-0,181278						
163,309767	-0,159646						
163,258402	-0,170462						
163,213635	-0,170462						
163,152104	-0,181278						
163,107068	-0,14883						
163,038671	-0,181278						
162,990337	-0,181278						
162,935135	-0,181278						
162,870037	-0,192094						
162,821702	-0,20291						
162,759903	-0,224543						
162,704971	-0,213727						
162,64647	-0,213727						
162,591538	-0,224543						
162,54677	-0,235359						
162,495137	-0,224543						
162,440473	-0,213727						
162,392407	-0,224543						
162,347908	-0,235359						
162,30341	-0,224543						
162,26551	-0,20291						
162,217444	-0,20291						
162,18641	-0,213727						
162,141911	-0,192094						
162,104279	-0,192094						
162,059512	-0,213727						
162,014745	-0,20291						
161,973277	-0,20291						
161,92548	-0,235359						
161,890609	-0,224543						
161,838976	-0,235359						
161,780744	-0,256991						
161,725811	-0,246175						
161,674178	-0,256991						
161,60908	-0,256991						
161,557446	-0,267807						
161,492348	-0,246175						
161,437415	-0,256991						
161,362152	-0,246175						
161,303651	-0,235359						
161,242121	-0,235359						
161,18362	-0,235359						
161,121821	-0,235359						
161,077054	-0,246175						
161,019091	-0,235359						
160,974056	-0,256991						
160,925989	-0,256991						
160,877923	-0,256991						
160,846889	-0,278623						
160,815855	-0,289439						
160,781254	-0,300256						
160,736755	-0,278623						
160,702423	-0,300256						
160,678255	-0,300256						
160,647221	-0,289439						
160,609589	-0,278623						
160,571958	-0,289439						
160,534057	-0,289439						
160,496157	-0,256991						
160,451658	-0,267807						
160,396994	-0,267807						
160,348928	-0,256991						
160,297295	-0,267807						
160,228897	-0,267807						
160,173965	-0,278623						
160,118764	-0,289439						
160,046799	-0,300256						
159,978133	-0,300256						
159,926231	-0,300256						
159,847399	-0,311072						
159,788899	-0,321888						
159,733698	-0,321888						
159,661733	-0,332704						
159,603233	-0,34352						
159,541434	-0,321888						
159,4898	-0,321888						
159,421403	-0,34352						
159,369769	-0,321888						
159,318404	-0,332704						
159,267039	-0,332704						
159,218973	-0,332704						
159,170907	-0,300256						
159,129708	-0,321888						
159,098674	-0,311072						
159,054175	-0,332704						
159,02644	-0,321888						
158,992107	-0,354336						
158,957774	-0,332704						
158,930039	-0,311072						
158,899005	-0,34352						
158,861105	-0,354336						
158,820174	-0,365152						
158,778706	-0,365152						
158,73064	-0,354336						
158,679275	-0,354336						
158,62791	-0,354336						
158,56941	-0,365152						
158,50761	-0,354336						
158,442781	-0,354336						
158,384281	-0,375968						
158,308748	-0,375968						
158,24365	-0,365152						
158,192017	-0,375968						
158,116484	-0,365152						
158,057984	-0,354336						
158,00635	-0,375968						
157,954717	-0,365152						
157,899784	-0,375968						
157,851718	-0,386785						
157,820684	-0,386785						
157,782783	-0,397601						
157,741584	-0,397601						
157,703683	-0,408417						
157,665783	-0,408417						
157,624852	-0,408417						
157,597386	-0,397601						
157,562784	-0,386785						
157,514987	-0,397601						
157,477086	-0,408417						
157,42902	-0,386785						
157,387821	-0,365152						
157,322992	-0,408417						
157,274657	-0,386785						
157,216425	-0,386785						
157,16809	-0,375968						
157,102992	-0,397601						
157,05109	-0,397601						
156,989559	-0,397601						
156,921162	-0,397601						
156,876126	-0,408417						
156,817626	-0,419233						
156,765993	-0,419233						
156,717926	-0,430049						
156,659695	-0,430049						
156,618495	-0,440865						
156,570429	-0,462497						
156,525662	-0,462497						
156,474297	-0,440865						
156,439964	-0,440865						
156,405363	-0,419233						
156,364163	-0,419233						
156,319665	-0,408417						
156,288631	-0,408417						
156,244133	-0,408417						
156,199634	-0,408417						
156,158166	-0,408417						
156,106801	-0,419233						
156,068901	-0,419233						
156,024133	-0,430049						
155,969201	-0,408417						
155,910701	-0,451681						
155,862634	-0,440865						
155,804134	-0,473314						
155,742335	-0,462497						
155,680536	-0,462497						
155,622304	-0,462497						
155,557206	-0,473314						
155,491839	-0,462497						
155,433339	-0,473314						
155,371809	-0,440865						
155,296545	-0,440865						
155,254808	-0,451681						
155,193278	-0,440865						
155,145211	-0,462497						
155,08698	-0,451681						
155,045512	-0,451681						
155,004312	-0,440865						
154,969979	-0,473314						
154,935647	-0,440865						
154,897746	-0,48413						
154,866712	-0,48413						
154,832379	-0,473314						
154,794479	-0,462497						
154,760146	-0,473314						
154,729112	-0,48413						
154,687643	-0,494946						
154,646444	-0,48413						
154,59178	-0,494946						
154,536848	-0,494946						
154,482184	-0,473314						
154,420384	-0,473314						
154,362153	-0,473314						
154,300354	-0,473314						
154,238555	-0,473314						
154,176755	-0,48413						
154,114956	-0,473314						
154,063322	-0,494946						
154,001523	-0,494946						
153,94989	-0,494946						
153,888359	-0,505762						
